"Ноутбук Dell Vostro 3510 Laptop 15.6"" HD Intel Core i3-1115G4 11th Gen/Intel Iris Xe Graphics (4+256GB)",34400сом,https://softech.kg/image/cache/098bcfa5d5b80976b8eddd9c3a76ff82.jpg
"Ноутбук HP 15 15,6"" HD Intel Core i3-1215U 12th Gen/Intel Iris Xe  (4+256GB SSD)",35900сом,https://softech.kg/image/cache/08fef09572adf4b14782829130daf836.jpg
"Ноутбук HP Envy X360 14"" Touchscreen Intel Core i5-1335U 13th Gen/Intel Iris Xe (8+512GB SSD)",65900сом,https://softech.kg/image/cache/3c35d931c4f42ec46f7c7fc1c8a7afde.jpg
"Ноутбук HP Envy x360 Convert 15.6"" Touchscreen Intel Core i5-1135G7 11th Gen/Intel Iris Xe(8+512GB SSD)",63300сом,https://softech.kg/image/cache/3c35d931c4f42ec46f7c7fc1c8a7afde.jpg
"Ноутбук MSI GF63 Thin 15.6"" Intel Core i5-10500H 10th Gen/ GeForce GTX 1650 (8+256GB SSD)",56700сом,https://softech.kg/image/cache/110c6e0604e1fbfb2204f7f612631302.jpg
Ноутбук MSI GF63 Thin Gaming 15.6 Intel Core i5-11400H 11th Gen/Geforce GTX 1650 4GB DDR6 (8+512GB SSD),59900сом,https://softech.kg/image/cache/110c6e0604e1fbfb2204f7f612631302.jpg
Ноутбук Victus by HP 15 Gaming Laptop Intel Core i5-12450H 12th Gen/NVIDIA GeForce GTX 1650 (8+512GB SSD),65900сом,https://softech.kg/image/cache/0cf80dca84886f27b76209b38a889696.jpg
Ноутбук Xiaomi RedmiBook Pro 14 2022 Ryzen R5-6600H/AMD Radeon 660M (16+512GB SSD),68800сом,https://softech.kg/image/cache/120d9d3d6459aa3a2409fd53e612cf8e.jpg
Ноутбук Xiaomi RedmiBook Pro 14 Intel i5-12450H 12th Gen/GeForce MX550 (16+512GB SSD),71900сом,https://softech.kg/image/cache/120d9d3d6459aa3a2409fd53e612cf8e.jpg
Ноутбук Xiaomi RedmiBook Pro 14 Intel i5-12450H 12th Gen/Intel UHD Graphics Xe G4 48EUs (16+512GB SSD),69900сом,https://softech.kg/image/cache/120d9d3d6459aa3a2409fd53e612cf8e.jpg
